area_type,location,size,bath,balcony,converted_sqft,availability,cluster,price
Built-up  Area,HSR Layout,0.25,0.0,0.3333333333333333,0.0008608822014709224,Ready To Move,2,69.0
Built-up  Area,Sarakki Nagar,0.25,0.0,0.3333333333333333,0.0014072554386711346,Ready To Move,2,175.0
Built-up  Area,Vidyaranyapura,0.25,0.0,0.0,0.0011011639892592512,Ready To Move,2,70.0
Built-up  Area,Ramamurthy Nagar,0.25,0.0,0.6666666666666666,0.000994031981965092,Ready To Move,0,52.0
Super built-up  Area,Thanisandra,0.25,0.0,0.6666666666666666,0.0009756664950003787,Ready To Move,0,75.0
Plot  Area,Others,0.0,0.0,0.6666666666666666,0.0004583719454942956,Ready To Move,0,105.0
Super built-up  Area,Whitefield,0.25,0.0,0.3333333333333333,0.0009297527775885962,Ready To Move,2,83.0
Super built-up  Area,Others,0.0,0.0,0.0,0.0006420268151414257,Apr,2,75.0
Plot  Area,Sector 1 HSR Layout,0.25,0.0,1.0,0.0009481182645533092,Ready To Move,0,300.0
Built-up  Area,Sompura,0.25,0.0,0.6666666666666666,0.0008608822014709224,Ready To Move,0,39.0
Plot  Area,Mysore Road,0.0,0.0,0.0,3.367005943530719e-05,Ready To Move,2,23.0
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.0,0.000888430431917992,May,2,65.0
Super built-up  Area,Whitefield,0.25,0.0,0.6666666666666666,0.0009947972105886216,Ready To Move,0,65.0
Super built-up  Area,Devanahalli,0.0,0.0,0.3333333333333333,0.0005027552056590187,Dec,2,34.0
Plot  Area,Sahakara Nagar,0.25,0.0,0.3333333333333333,0.0010322934131415773,Ready To Move,2,250.0
Super built-up  Area,Whitefield,0.5,0.33333333333333337,0.6666666666666666,0.0019123063302007425,Ready To Move,1,280.0
Built-up  Area,1st Phase JP Nagar,0.0,0.0,0.3333333333333333,0.0006419557384111864,Ready To Move,2,63.0
Built-up  Area,Chandapura,0.25,0.0,0.6666666666666666,0.0009240212151983587,Ready To Move,0,42.0
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.6666666666666666,0.0008662388018356304,Ready To Move,0,38.41
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.001346037148788758,Ready To Move,2,116.0
Super built-up  Area,Bisuvanahalli,0.25,0.0,0.3333333333333333,0.0008218555416709073,Ready To Move,2,52.0
Super built-up  Area,Sarjapur,0.0,0.0,0.3333333333333333,0.0007185496774943966,Ready To Move,2,25.38
Super built-up  Area,Badavala Nagar,0.25,0.0,0.6666666666666666,0.0008754215453179869,Ready To Move,0,57.0
Super built-up  Area,Bannerghatta Road,0.25,0.0,0.0,0.0009959450535239162,Ready To Move,2,67.73
Built-up  Area,Others,0.75,0.6666666666666666,0.3333333333333333,0.0029836264031423347,Ready To Move,1,550.0
Super built-up  Area,Others,0.75,0.6666666666666666,0.0,0.0025378807299362796,Ready To Move,1,268.5
Built-up  Area,Dasarahalli,0.25,0.0,0.6666666666666666,0.000994031981965092,Ready To Move,0,50.0
Super built-up  Area,Malleshwaram,0.5,0.33333333333333337,1.0,0.0018931756146124998,Ready To Move,0,326.0
Super built-up  Area,6th Phase JP Nagar,0.5,0.33333333333333337,0.3333333333333333,0.0015603011633770765,Ready To Move,1,200.0
Built-up  Area,Hosakerehalli,0.25,0.0,0.0,0.0009175091196121209,Ready To Move,2,150.0
Plot  Area,Jigani,0.5,0.33333333333333337,0.3333333333333333,0.0018510880403183657,Ready To Move,1,190.0
Built-up  Area,Thubarahalli,0.25,0.0,0.3333333333333333,0.0009297527775885962,Ready To Move,2,80.0
Super built-up  Area,Tumkur Road,0.25,0.0,0.3333333333333333,0.0011157033331063155,Ready To Move,2,110.0
Super built-up  Area,Jakkur,0.25,0.0,0.0,0.001240435598741658,Ready To Move,2,80.0
Super built-up  Area,Kanakpura Road,0.25,0.0,0.6666666666666666,0.0014095511245417237,Ready To Move,0,85.0
Super built-up  Area,Badavala Nagar,0.25,0.0,0.3333333333333333,0.0009741360377533194,Jan,2,81.0
Plot  Area,Others,0.0,0.0,0.3333333333333333,0.0004583719454942956,Ready To Move,2,52.0
Super built-up  Area,Malleshpalya,0.25,0.0,0.3333333333333333,0.001093511703023954,Ready To Move,2,69.5
Plot  Area,Kammanahalli,0.25,0.0,0.0,0.0013766462937299462,Ready To Move,2,280.0
Super built-up  Area,Begur Road,0.25,0.0,0.6666666666666666,0.0011968175672004647,Ready To Move,0,57.91
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.001277166572671084,Ready To Move,0,160.0
Super built-up  Area,Lakshminarayana Pura,0.25,0.0,0.6666666666666666,0.0012962972882593269,Ready To Move,0,150.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0010782071305533599,Ready To Move,0,75.0
Super built-up  Area,Kengeri Satellite Town,0.25,0.0,1.0,0.0008103771123179616,Ready To Move,0,42.0
Built-up  Area,Sarjapur  Road,0.25,0.0,0.6666666666666666,0.0008562908297297442,Ready To Move,0,50.0
Plot  Area,Hosa Road,0.0,0.0,0.0,0.0006726359600826141,Ready To Move,2,50.0
Super built-up  Area,Jalahalli,0.25,0.0,0.3333333333333333,0.0008279773706591449,Dec,2,32.49
Super built-up  Area,Dodda Nekkundi,0.25,0.0,1.0,0.0010973378461416026,Ready To Move,0,57.2
Super built-up  Area,Doddakallasandra,0.25,0.0,0.6666666666666666,0.0010896855599063055,Ready To Move,0,56.99
Super built-up  Area,Arekere,0.0,0.0,1.0,0.0006879405325532082,Ready To Move,0,50.0
Built-up  Area,Others,0.5,0.33333333333333337,0.6666666666666666,0.0018357834678477717,Feb,1,93.0
Built-up  Area,Thanisandra,0.0,0.0,0.3333333333333333,0.0005295382074825584,Dec,2,34.3
Plot  Area,Kengeri,0.0,0.0,0.3333333333333333,0.0004583719454942956,Ready To Move,2,90.0
Super built-up  Area,Electronic City,0.5,0.33333333333333337,1.0,0.0018625664696713114,Dec,0,119.0
Super built-up  Area,Iblur Village,0.25,0.0,0.6666666666666666,0.0014684737285535114,Aug,0,150.0
Super built-up  Area,Electronic City,0.0,0.0,0.3333333333333333,0.00048132880420018685,Mar,2,47.0
Super built-up  Area,Bisuvanahalli,0.25,0.0,0.3333333333333333,0.0008218555416709073,Ready To Move,2,50.0
Plot  Area,Hulimavu,0.25,0.0,0.0,0.0009175091196121209,Ready To Move,2,101.0
Super built-up  Area,Nagavarapalya,0.0,0.0,0.3333333333333333,0.000538720950964915,Ready To Move,2,55.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0009175091196121209,Dec,0,75.6
Super built-up  Area,Mahadevpura,0.25,0.0,0.6666666666666666,0.0011715650226239843,Ready To Move,0,62.0
Super built-up  Area,Rajiv Nagar,0.25,0.0,0.3333333333333333,0.001016988840670983,Ready To Move,2,93.0
Plot  Area,Others,0.25,0.0,0.3333333333333333,0.0009175091196121209,Ready To Move,2,210.0
Built-up  Area,Sarjapur  Road,0.25,0.0,0.6666666666666666,0.0011700345653769249,Ready To Move,0,60.0
Super built-up  Area,Kasavanhalli,0.25,0.0,0.6666666666666666,0.0008448124003767986,Ready To Move,0,42.0
Plot  Area,1st Phase JP Nagar,0.25,0.0,0.0,0.0011975827958239944,Ready To Move,2,180.0
Super built-up  Area,Harlur,0.25,0.0,0.3333333333333333,0.0012465574277298957,Jul,2,95.1
Built-up  Area,5th Phase JP Nagar,0.25,0.0,0.3333333333333333,0.0009603619225297846,Ready To Move,2,62.8
Built-up  Area,Banashankari,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,180.0
Built-up  Area,Brookefield,0.25,0.0,1.0,0.001219774425906356,Ready To Move,0,75.0
Super built-up  Area,7th Phase JP Nagar,0.0,0.0,0.6666666666666666,0.0007644633949061791,Ready To Move,0,53.0
Super built-up  Area,Poorna Pragna Layout,0.25,0.0,0.6666666666666666,0.0011279469910827908,Ready To Move,0,58.99
Plot  Area,Others,0.5,0.33333333333333337,1.0,0.0018357834678477717,May,0,285.0
Super built-up  Area,Electronic City Phase II,0.0,0.0,0.3333333333333333,0.0007644633949061791,May,2,28.88
Plot  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0018051743229065833,Ready To Move,1,650.0
Super built-up  Area,Uttarahalli,0.25,0.0,1.0,0.0013284368904475747,Ready To Move,0,95.0
Super built-up  Area,Electronic City Phase II,0.0,0.0,0.3333333333333333,0.0007644633949061791,Aug,2,28.88
Super built-up  Area,Others,0.5,0.33333333333333337,0.6666666666666666,0.0016062148807888589,Ready To Move,1,150.0
Built-up  Area,Hosakerehalli,0.75,0.6666666666666666,0.3333333333333333,0.002754057816083422,Ready To Move,1,145.0
Built-up  Area,Mysore Road,0.0,0.0,0.3333333333333333,0.0006749316459532032,Ready To Move,2,50.0
Super built-up  Area,Haralur Road,0.25,0.0,0.6666666666666666,0.0009504139504238983,Ready To Move,0,46.0
Super built-up  Area,BTM Layout,0.25,0.0,1.0,0.0013582808067652333,Ready To Move,0,75.0
Super built-up  Area,Anjanapura,0.25,0.0,0.3333333333333333,0.0010299977272709882,Dec,2,37.72
Super built-up  Area,Whitefield,0.25,0.0,0.6666666666666666,0.001016988840670983,Ready To Move,0,55.0
Plot  Area,Sector 1 HSR Layout,0.0,0.0,0.3333333333333333,0.0004583719454942956,Ready To Move,2,120.0
Built-up  Area,Rajaji Nagar,0.75,0.6666666666666666,1.0,0.0028535375371422844,Ready To Move,1,370.0
Super built-up  Area,Harlur,0.25,0.0,0.6666666666666666,0.0011157033331063155,Ready To Move,0,135.0
Super built-up  Area,Thanisandra,0.5,0.33333333333333337,0.6666666666666666,0.0017278862319300827,Dec,1,135.0
Built-up  Area,JP Nagar,0.5,0.33333333333333337,0.3333333333333333,0.002065352054906684,Ready To Move,1,160.0
Super built-up  Area,Gubbalala,0.25,0.0,0.6666666666666666,0.0007705852238944167,Ready To Move,0,32.25
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,52.5
Super built-up  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0017806870069536325,May,1,528.0
Plot  Area,BTM 1st Stage,0.0,0.0,1.0,0.0004583719454942956,Ready To Move,0,110.0
Super built-up  Area,Electronic City,0.0,0.0,0.3333333333333333,0.000504285662906078,Ready To Move,2,15.5
Super built-up  Area,Rajaji Nagar,0.25,0.0,0.6666666666666666,0.0013766462937299462,Ready To Move,0,250.0
Super built-up  Area,Rajaji Nagar,0.75,0.6666666666666666,1.0,0.002371443504318568,Ready To Move,1,550.0
Super built-up  Area,Yelahanka,0.25,0.0,0.0,0.0010743809874357113,Aug,2,50.58
Super built-up  Area,Yelahanka,0.0,0.0,0.3333333333333333,0.000459902402741355,May,2,26.0
Super built-up  Area,Marathahalli,0.25,0.0,0.6666666666666666,0.0013077757176122725,Ready To Move,0,100.0
Super built-up  Area,JP Nagar,0.25,0.0,1.0,0.0011470777066710336,Ready To Move,0,82.0
Built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0011769216229886924,Ready To Move,0,60.0
Plot  Area,Others,0.0,0.0,0.3333333333333333,0.0006160090419414156,Ready To Move,2,128.0
Super built-up  Area,Judicial Layout,0.25,0.0,0.3333333333333333,0.00084098625725915,Dec,2,53.0
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.3333333333333333,0.0008800129170591652,Ready To Move,2,49.0
Super built-up  Area,Others,0.0,0.0,0.3333333333333333,0.0007032451050238024,Ready To Move,2,46.0
Super built-up  Area,Kathriguppe,0.25,0.0,1.0,0.0010322934131415773,Ready To Move,0,78.3
Super built-up  Area,Bannerghatta Road,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,65.0
Super built-up  Area,Thanisandra,0.25,0.0,0.3333333333333333,0.000967248980141552,Ready To Move,2,78.0
Plot  Area,Others,0.0,0.0,0.6666666666666666,0.0004583719454942956,Ready To Move,0,60.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,0.6666666666666666,0.0013001234313769754,Apr,0,93.5
Built-up  Area,Ramamurthy Nagar,0.25,0.0,0.0,0.0012236005690240046,Ready To Move,2,75.0
Built-up  Area,Others,0.25,0.0,0.3333333333333333,0.001185339137847519,Ready To Move,2,120.0
Built-up  Area,R.T. Nagar,0.25,0.0,1.0,0.0011929914240828162,Ready To Move,0,125.0
Plot  Area,Horamavu Agara,0.0,0.0,1.0,0.0007644633949061791,Jan,0,98.0
Super built-up  Area,Haralur Road,0.25,0.0,0.6666666666666666,0.0009504139504238983,Ready To Move,0,46.0
Plot  Area,Raja Rajeshwari Nagar,0.25,0.0,0.3333333333333333,0.0009175091196121209,Ready To Move,2,160.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,0.3333333333333333,0.0010728505301886519,Ready To Move,2,56.0
Super built-up  Area,Doddakallasandra,0.25,0.0,0.3333333333333333,0.0007721156811414762,Ready To Move,2,40.39
Super built-up  Area,Tumkur Road,0.25,0.0,0.3333333333333333,0.001082798502294538,Ready To Move,2,94.0
Super built-up  Area,Kanakpura Road,0.25,0.0,0.6666666666666666,0.0012450269704828364,Ready To Move,0,68.0
Plot  Area,Chamrajpet,0.25,0.0,0.6666666666666666,0.001269820377885199,Ready To Move,0,211.0
Super built-up  Area,7th Phase JP Nagar,0.25,0.0,0.6666666666666666,0.0012848188589063812,Ready To Move,0,125.0
Super built-up  Area,Doddathoguru,0.25,0.0,1.0,0.001219774425906356,Ready To Move,0,62.0
Super built-up  Area,Kanakpura Road,0.25,0.0,1.0,0.0011524343070357416,Ready To Move,0,95.0
Super built-up  Area,Frazer Town,0.5,0.33333333333333337,0.3333333333333333,0.001958220047612525,Ready To Move,1,288.0
Super built-up  Area,Hennur Road,0.25,0.0,0.3333333333333333,0.001490665358635873,Ready To Move,2,133.0
Plot  Area,BTM 2nd Stage,0.0,0.0,0.3333333333333333,0.0006114176702002374,Ready To Move,2,175.0
Built-up  Area,Electronic City Phase II,0.0,0.0,0.3333333333333333,0.0007644633949061791,Dec,2,28.88
Super built-up  Area,Others,0.0,0.0,0.3333333333333333,0.0006917666756708567,Jun,2,50.0
Super built-up  Area,Hosakerehalli,0.5,0.33333333333333337,0.6666666666666666,0.0018970017577301483,Ready To Move,1,245.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.001143251563553385,Ready To Move,2,200.0
Super built-up  Area,Kaikondrahalli,0.25,0.0,1.0,0.0012274267121416532,Ready To Move,0,105.0
Built-up  Area,Bommanahalli,0.25,0.0,0.3333333333333333,0.0009863796957297949,Ready To Move,2,73.0
Super built-up  Area,Yelahanka,0.25,0.0,0.3333333333333333,0.00084098625725915,Ready To Move,2,60.0
Super built-up  Area,Vishveshwarya Layout,0.5,0.33333333333333337,0.0,0.0016062148807888589,Ready To Move,2,92.0
Super built-up  Area,Electronics City Phase 1,0.0,0.0,0.3333333333333333,0.0007606372517885306,Ready To Move,2,49.8
Plot  Area,Banashankari Stage II,0.0,0.0,0.3333333333333333,0.0003818490831413247,Ready To Move,2,55.0
Super built-up  Area,Rajaji Nagar,0.75,0.6666666666666666,1.0,0.002697430897942224,Ready To Move,1,598.0
Super built-up  Area,Gottigere,0.25,0.0,0.6666666666666666,0.0010896855599063055,Ready To Move,0,47.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0011126424186121968,Ready To Move,0,55.0
Super built-up  Area,Others,0.0,0.0,0.3333333333333333,0.00042011051431781014,Ready To Move,2,23.0
Super built-up  Area,Uttarahalli,0.25,0.0,0.6666666666666666,0.0010590764149651171,Ready To Move,0,48.48
Plot  Area,Vishveshwarya Layout,1.0,0.9999999999999999,0.3333333333333333,0.0053558351360844325,Ready To Move,1,210.0
Super built-up  Area,Others,0.75,0.6666666666666666,0.0,0.0030601492654953057,Ready To Move,1,130.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0008103771123179616,May,2,53.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0008256816847885558,Ready To Move,0,75.0
Built-up  Area,HBR Layout,0.25,0.0,0.6666666666666666,0.0013636374071299413,Ready To Move,0,125.0
Super built-up  Area,Haralur Road,0.25,0.0,0.6666666666666666,0.0011623822791416278,Mar,0,90.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,0.3333333333333333,0.0008103771123179616,Ready To Move,2,55.0
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.3333333333333333,0.0009687794373886113,Ready To Move,2,54.35
Super built-up  Area,Whitefield,0.25,0.0,0.6666666666666666,0.000883073831553284,Ready To Move,0,55.0
Built-up  Area,Karuna Nagar,0.5,0.33333333333333337,0.6666666666666666,0.0019123063302007425,Ready To Move,1,180.0
Super built-up  Area,Bannerghatta Road,0.25,0.0,0.3333333333333333,0.0009481182645533092,Ready To Move,2,65.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0012006437103181133,Ready To Move,0,78.0
Super built-up  Area,NGR Layout,0.25,0.0,0.3333333333333333,0.0007790027387532436,Ready To Move,2,45.9
Super built-up  Area,Whitefield,0.25,0.0,1.0,0.0010361195562592258,Ready To Move,0,76.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.001175391165741633,Ready To Move,0,110.0
Super built-up  Area,Whitefield,1.0,0.9999999999999999,1.0,0.003117541412260034,Ready To Move,1,226.0
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,1.0,0.001185339137847519,Ready To Move,0,52.45
Built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.3333333333333333,0.00084098625725915,Ready To Move,2,50.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.001338384862553461,Ready To Move,0,150.0
Super built-up  Area,9th Phase JP Nagar,0.25,0.0,0.6666666666666666,0.0011210599334710236,Mar,0,71.0
Super built-up  Area,Rachenahalli,0.25,0.0,0.6666666666666666,0.001185339137847519,Ready To Move,0,72.5
Super built-up  Area,Akshaya Nagar,0.5,0.33333333333333337,1.0,0.0017592606054948007,Ready To Move,0,102.0
Super built-up  Area,Kengeri,0.0,0.0,0.3333333333333333,0.00041245822808251304,Aug,2,22.5
Plot  Area,8th Phase JP Nagar,0.0,0.0,0.6666666666666666,0.0007262019637296937,Ready To Move,0,130.0
Built-up  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.002141874917259655,Ready To Move,1,250.0
Super built-up  Area,Others,0.25,0.0,1.0,0.0007797679673767733,Ready To Move,0,48.0
Super built-up  Area,Cunningham Road,0.5,0.33333333333333337,0.6666666666666666,0.002203093207142032,Ready To Move,1,501.0
Super built-up  Area,Hebbal,0.25,0.0,0.6666666666666666,0.0015197440463300019,Ready To Move,0,165.0
Super built-up  Area,Hoodi,0.25,0.0,0.3333333333333333,0.0009978581250827405,Ready To Move,2,75.0
Built-up  Area,Sarjapur,0.5,0.33333333333333337,0.3333333333333333,0.0016062148807888589,Ready To Move,1,125.0
Built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0008601169728473927,Dec,2,32.5
Super built-up  Area,Horamavu Banaswadi,0.25,0.0,0.6666666666666666,0.0009366398352003636,Ready To Move,0,49.5
Super built-up  Area,Hennur,0.25,0.0,0.3333333333333333,0.0009595966939062549,Ready To Move,2,55.5
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0009106220620003535,Ready To Move,2,90.0
Plot  Area,Uttarahalli,0.75,0.6666666666666666,0.6666666666666666,0.002754057816083422,Ready To Move,1,303.0
Built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0008907261177885811,Dec,2,33.64
Super built-up  Area,Others,0.0,0.0,0.3333333333333333,0.0006611575307296684,Apr,2,35.11
Super built-up  Area,Nagarbhavi,0.25,0.0,0.6666666666666666,0.0014149077249064317,Ready To Move,0,88.0
Super built-up  Area,Marsur,0.0,0.0,0.3333333333333333,0.00037955339727073554,Ready To Move,2,17.0
Super built-up  Area,Hennur Road,0.25,0.0,0.6666666666666666,0.0009419964355650716,Mar,0,89.0
Super built-up  Area,Thanisandra,0.25,0.0,1.0,0.0013246107473299262,Nov,0,85.73
Super built-up  Area,Yelahanka,0.25,0.0,0.3333333333333333,0.0012343137697534204,Ready To Move,2,100.0
Built-up  Area,Magadi Road,0.0,0.0,0.3333333333333333,0.0004583719454942956,Ready To Move,2,22.0
Super built-up  Area,Thigalarapalya,0.5,0.33333333333333337,0.6666666666666666,0.001584788479330027,Ready To Move,1,155.0
Super built-up  Area,Electronic City,0.0,0.0,0.6666666666666666,0.0007024798764002727,Ready To Move,0,34.0
Built-up  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0016062148807888589,Ready To Move,1,90.0
Built-up  Area,Shampura,0.0,0.0,0.3333333333333333,0.0005134684063884346,Ready To Move,2,54.0
Built-up  Area,Others,0.0,0.0,1.0,0.0006114176702002374,Ready To Move,0,110.0
Plot  Area,Marsur,0.25,0.0,0.3333333333333333,0.0009175091196121209,Ready To Move,2,150.0
Super built-up  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.002179371119812611,Ready To Move,1,250.0
Built-up  Area,Others,0.0,0.0,0.6666666666666666,0.0007644633949061791,Ready To Move,0,42.0
Super built-up  Area,Whitefield,0.25,0.0,0.3333333333333333,0.0009297527775885962,Ready To Move,2,75.0
Super built-up  Area,Lingadheeranahalli,0.5,0.33333333333333337,0.6666666666666666,0.0017171730312006668,Ready To Move,1,154.0
Super built-up  Area,Bannerghatta Road,0.25,0.0,0.3333333333333333,0.0011287122197063207,Feb,2,125.0
Super built-up  Area,Ambedkar Nagar,0.25,0.0,0.6666666666666666,0.0014164381821534912,Ready To Move,0,130.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0009366398352003636,Aug,0,47.0
